date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
5,417250.0,3.0,2.25,1606,1452,3.0,0,0,3,1606,0,2009,0,500,35,60,0
5,339950.0,2.0,1.0,820,681,3.0,0,0,3,820,0,2006,0,3491,35,47,0
6,615000.0,2.0,1.0,1540,6872,1.0,0,0,4,820,720,1946,1989,2448,35,58,0
6,403000.0,3.0,2.75,2090,8354,2.0,0,0,3,2090,0,2012,1912,2429,11,11,0
6,980000.0,5.0,2.5,3160,11470,1.0,0,0,4,1780,1380,1971,0,3976,23,25,0
6,258000.0,4.0,1.75,1730,8320,1.0,0,0,3,1230,500,1977,2004,2613,14,13,0
6,533000.0,3.0,1.0,1670,4080,1.0,0,0,3,1170,500,1967,2011,3577,35,54,0
6,537500.0,4.0,2.5,2550,4630,2.0,0,0,3,2550,0,2005,0,1460,33,43,0
6,830000.0,5.0,3.0,3040,9601,1.0,0,0,5,1970,1070,1968,0,3512,23,25,0
6,712000.0,3.0,1.0,1250,4620,1.5,0,0,4,1150,100,1900,1971,2924,35,47,0
6,262000.0,4.0,2.5,2020,6236,2.0,0,0,3,2020,0,2002,0,3240,0,0,0
6,753888.0,4.0,2.5,2660,5500,2.0,0,2,3,2660,0,2003,0,1237,16,17,0
6,134000.0,2.0,1.5,980,5000,2.0,0,0,3,980,0,1922,2003,2018,37,75,0
6,402000.0,3.0,2.5,1960,8000,1.0,0,0,4,1290,670,1977,0,468,19,22,0
6,205000.0,2.0,1.0,720,5040,1.0,0,0,3,720,0,1955,2005,4236,35,49,0
6,553650.0,2.0,2.5,1360,1349,2.0,0,0,3,1050,310,1997,0,3734,35,53,0
6,559950.0,2.0,2.0,1870,4950,1.0,0,0,3,1870,0,2006,0,2036,31,32,0
6,260000.0,4.0,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,2003,2114,18,20,0
6,270000.0,4.0,2.5,1810,6509,2.0,0,0,3,1810,0,1994,0,954,18,26,0
6,719000.0,3.0,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,3095,35,55,0
6,266000.0,3.0,2.5,1940,8547,1.0,0,0,3,1460,480,1989,0,2445,18,18,0
6,325900.0,4.0,2.5,2320,6270,2.0,0,0,3,2320,0,2004,2003,994,18,26,0
6,1039000.0,4.0,1.0,3410,5000,2.0,0,0,5,2190,1220,1910,0,2183,35,64,0
6,246000.0,3.0,1.75,1390,7399,1.0,0,0,4,1390,0,1975,0,398,18,19,0
6,515000.0,2.0,1.0,1060,4960,1.0,0,0,3,1060,0,1926,2003,4188,35,47,0
6,207000.0,3.0,1.0,1490,8995,1.0,0,0,4,1490,0,1954,1979,568,35,69,0
6,780000.0,4.0,1.75,2480,9195,1.0,0,0,3,1390,1090,1950,2005,2550,3,3,0
6,489990.0,5.0,2.25,2440,20828,1.5,0,0,4,2440,0,1975,0,762,18,26,0
6,295000.0,3.0,2.5,1920,7229,2.0,0,0,3,1920,0,1993,0,1563,14,2,0
6,385000.0,3.0,1.75,1890,9920,1.0,0,0,3,1230,660,1944,0,880,35,60,0
6,350000.0,4.0,1.75,2250,13515,1.0,0,0,4,2150,100,1940,2001,3370,18,18,0
6,235000.0,2.0,1.0,1270,3008,1.0,0,0,4,650,620,1923,0,3220,35,57,0
6,358000.0,2.0,1.5,960,1808,2.0,0,0,3,960,0,1993,0,1443,35,59,0
6,716500.0,4.0,2.5,3290,6465,2.0,0,0,3,3290,0,2002,0,91,33,43,0
6,228000.0,4.0,1.75,2000,6120,1.0,0,0,3,1100,900,1965,1993,3663,35,71,0
6,405000.0,2.0,1.0,1020,8155,1.0,0,0,4,1020,0,1948,0,676,35,70,0
6,538000.0,4.0,1.75,1840,9600,1.0,0,0,3,1220,620,1967,2011,3595,31,31,0
6,530000.0,3.0,1.75,1980,6760,1.0,0,0,4,1980,0,1973,0,2714,3,7,0
6,636000.0,2.0,1.75,1230,3600,1.5,0,0,5,1230,0,1925,0,2236,35,58,0
6,1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,1340,1090,1952,0,4493,3,3,0
6,868500.0,3.0,2.5,2920,3942,3.0,0,0,3,2920,0,2008,0,45,32,34,0
6,530000.0,4.0,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,4109,35,54,0
6,230000.0,3.0,1.75,950,6000,1.0,0,0,3,790,160,1939,1969,511,35,51,0
6,229000.0,3.0,2.5,1190,3000,2.0,0,0,3,1190,0,2002,0,477,40,71,0
6,437000.0,3.0,1.75,1310,9282,1.0,0,0,4,1310,0,1976,1992,1314,31,31,0
6,1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,2948,35,52,0
6,595000.0,3.0,2.5,1750,3354,2.0,0,0,4,1750,0,1991,0,153,19,21,0
6,660000.0,3.0,1.75,1320,5750,1.5,0,0,5,1320,0,1918,0,1787,35,55,0
6,347500.0,4.0,2.5,2460,7350,2.0,0,0,3,2460,0,1989,0,2759,14,13,0
6,297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1240,0,1967,2010,1307,32,36,0
6,245000.0,3.0,1.5,1260,7964,1.0,0,0,4,1260,0,1955,2009,1255,10,66,0
6,413450.0,3.0,2.5,1540,1614,3.0,0,0,3,1470,70,2008,0,4373,35,47,0
6,424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1460,0,1979,2014,1116,31,31,0
6,230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1390,0,1960,2001,2712,0,0,0
6,930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1840,800,1912,2000,3379,35,48,0
6,349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1590,0,1988,2000,3432,32,37,0
6,835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1910,0,1941,0,3994,35,47,0
6,988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2015,0,2007,0,2536,6,68,0
6,500000.0,3.0,1.75,1410,1197,3.0,0,0,3,1410,0,2012,1912,3085,35,47,0
6,499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,2005,0,839,35,58,0
6,321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,2007,0,1781,35,64,0
6,494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,2011,0,4045,17,16,0
6,441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,2008,0,3988,35,47,0
6,438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,2010,0,1723,35,58,0
7,352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,1972,0,913,32,37,0
7,839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,2013,1923,2073,32,34,0
7,765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,1996,0,1613,16,15,0
7,460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1050,700,1926,0,3881,35,56,0
7,224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1430,0,1983,0,2675,1,45,0
7,254000.0,3.0,2.5,1850,4597,2.0,0,0,3,1850,0,2003,0,1055,9,26,0
7,920000.0,4.0,3.0,3750,11025,2.0,0,0,3,3750,0,1976,0,2561,33,42,0
7,402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,1988,2000,2792,14,13,0
7,280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,1912,1989,3744,32,35,0
7,604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,1989,0,3002,16,17,0
7,565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,1984,0,3176,20,67,0
7,255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,1928,0,596,35,65,0
7,445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,1959,0,1880,35,64,0
7,2400000.0,3.0,2.25,3000,11665,1.5,1,4,3,3000,0,2001,0,4512,33,43,0
7,195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,1950,2005,152,35,71,0
7,387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,2003,0,1734,16,15,0
7,490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,1910,0,3740,35,50,0
7,505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,1999,0,3982,38,38,0
7,303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,1973,0,884,19,22,0
7,270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,1953,0,735,35,60,0
7,323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,1977,2004,1395,32,36,0
7,382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,2005,0,4444,35,47,0
7,1370000.0,4.0,2.75,3720,9450,1.0,0,4,5,1960,1760,1962,0,753,3,5,0
7,280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,1977,0,2802,1,0,0
7,260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,1969,0,2752,14,13,0
7,201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,1959,0,2114,18,20,0
7,536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,1926,0,3147,35,61,0
7,248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,2006,0,3214,0,0,0
7,580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,1998,2006,1027,17,16,0
7,463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,1905,0,3082,35,53,0
7,742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,1919,1996,1157,35,59,0
7,260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,1963,0,2794,18,20,0
7,312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,1984,0,1813,18,19,0
7,566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,1980,0,4492,31,31,0
7,511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,1963,0,2331,3,7,0
7,583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,2001,0,4501,31,32,0
7,290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,1968,0,2583,1,0,0
7,311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,1977,0,2878,32,33,0
7,325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,2007,0,444,35,60,0
7,491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,1987,0,3072,33,42,0
7,315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,1956,0,3252,6,68,0
7,330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,2003,0,1262,32,36,0
7,481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,1940,1996,4054,35,56,0
7,234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,1977,2004,1840,4,8,0
7,251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,1962,2003,3289,27,27,0
7,782000.0,4.0,2.5,2830,20345,2.0,0,0,3,1980,850,1979,2014,253,3,3,0
7,833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,1999,0,2334,33,43,0
7,542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,1978,2000,1754,3,6,0
7,252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,1947,2012,4168,35,60,0
7,465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,1968,0,2527,14,13,0
7,225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,1992,0,1790,21,23,0
7,270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,1969,0,186,32,37,0
7,1702500.0,5.0,4.5,5190,23716,2.0,0,2,3,3390,1800,1987,2000,4270,23,25,0
7,536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992,4457,35,54,0
7,445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,1940,1996,1333,35,54,0
7,320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,1980,0,257,32,33,0
7,769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,2006,0,2328,35,55,0
7,557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,2012,1912,1585,17,16,0
7,212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,2004,2003,92,35,62,0
7,376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,2008,0,4395,35,47,0
7,324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,2007,0,4171,35,56,0
8,549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,0,195,35,65,0
8,320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,2003,0,4511,21,23,0
8,875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,1921,2007,3795,35,47,0
8,265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,1962,2003,4500,18,19,0
8,394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,2006,0,3665,35,63,0
9,842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,1902,0,4349,35,59,0
9,368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,2007,0,3565,35,63,0
10,885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,1995,0,2879,35,48,0
10,453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,2014,0,2165,16,17,0
10,927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,1953,0,4364,8,3,0
10,490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,2004,2003,145,35,53,0
10,341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,1952,0,1292,36,67,0
10,1200000.0,3.0,1.75,1560,8078,1.5,1,4,4,1560,0,1928,0,2918,23,25,0
10,255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,1910,2006,2577,35,61,0
10,1575000.0,5.0,2.75,3650,20150,1.0,0,0,4,2360,1290,1975,0,459,3,3,0
10,876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,1928,1970,3280,23,25,0
10,350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,1906,1990,3276,35,57,0
10,750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,2000,0,1217,3,5,0
10,582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,1951,1994,4378,35,56,0
10,1315000.0,4.0,3.5,3460,3997,2.0,0,0,3,2560,900,2004,2003,2016,35,47,0
10,372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,2004,2003,3600,35,71,0
10,410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,1987,2000,1849,21,23,0
10,360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,1943,0,4101,35,49,0
10,225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,1966,0,1201,32,36,0
10,647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,1999,0,1822,33,42,0
10,185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,1961,2001,2088,1,45,0
10,335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,2004,2003,1335,32,36,0
10,210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,2004,2003,3496,35,57,0
10,522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,1980,0,367,19,21,0
10,770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,1954,2014,1158,35,59,0
10,499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,1941,1994,1351,35,54,0
10,751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,2004,2003,318,31,31,0
10,330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,2013,1923,124,6,69,0
10,465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,1956,0,344,19,21,0
10,850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,1961,2001,4187,23,25,0
10,947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,1968,0,4372,23,25,0
10,302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,1986,0,2309,21,23,0
10,500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,2007,0,3653,35,50,0
10,201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,1969,0,2626,18,26,0
10,265000.0,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,2008,0,2023,31,32,0
10,870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,1910,0,3261,35,47,0
10,339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,1955,2009,1697,36,67,0
10,690000.0,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,1989,0,2077,16,17,0
10,788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,2003,0,3635,16,15,0
10,315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,1951,1994,332,35,60,0
10,505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,1922,1956,3153,35,59,0
10,368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,1968,1997,678,42,41,0
10,156000.0,3.0,1.0,970,8580,1.0,0,0,3,970,0,1959,1989,2529,14,2,0
10,610000.0,4.0,3.0,2110,5000,1.5,0,2,4,1640,470,1930,0,4410,35,63,0
10,420000.0,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,2009,0,4149,31,31,0
10,192000.0,2.0,1.0,700,10540,1.0,0,0,3,700,0,1953,0,517,26,68,0
10,910000.0,3.0,2.0,2700,6120,1.0,0,0,4,1350,1350,1962,0,515,35,54,0
10,1300000.0,4.0,3.25,2330,9687,2.0,0,3,3,2330,0,1918,0,3946,35,53,0
10,1346400.0,5.0,1.75,3380,20021,1.0,0,0,4,1690,1690,1963,0,4464,8,3,0
10,840000.0,4.0,2.75,2600,2750,1.5,0,0,3,1620,980,1936,0,2126,35,52,0
10,300000.0,2.0,1.75,1360,8100,1.0,0,0,3,860,500,1975,0,768,35,70,0
10,505000.0,4.0,2.5,2780,6369,1.0,0,0,3,1590,1190,1978,0,4406,19,22,0
10,746000.0,3.0,2.5,2620,8950,2.0,0,0,3,2620,0,1992,0,1225,3,5,0
10,211000.0,3.0,1.5,1350,7620,1.0,0,0,5,1350,0,1941,0,1181,6,68,0
10,675000.0,4.0,3.0,2400,3340,1.0,0,0,4,1200,1200,1964,0,3717,35,50,0
10,734200.0,4.0,2.5,2760,5000,1.5,0,0,5,1680,1080,1928,1970,4443,35,50,0
10,1225000.0,4.0,2.25,3070,16028,1.0,0,3,3,1870,1200,1976,0,4232,23,25,0
10,630000.0,4.0,2.0,1770,6000,2.0,0,0,5,1770,0,1911,1981,2709,35,74,0
10,1264000.0,4.0,3.75,3490,9170,2.0,0,0,3,3490,0,2012,1912,122,3,3,0
10,301500.0,2.0,1.5,830,1333,2.0,0,0,3,830,0,2005,0,3632,35,63,0
10,369000.0,2.0,2.5,980,895,2.0,0,0,3,670,310,2009,0,1323,35,55,0
10,635000.0,3.0,2.5,1570,1433,3.0,0,0,3,1570,0,2010,0,4082,35,47,0
10,1033888.0,4.0,3.25,3270,5187,2.0,0,0,3,3110,160,2014,0,183,31,31,0
10,383000.0,4.0,2.5,2160,6223,2.0,0,0,3,2160,0,2010,0,1904,21,23,0
10,1050000.0,4.0,3.75,3280,11000,2.0,0,0,3,2320,960,2008,0,662,19,21,0
11,455000.0,4.0,2.5,3360,7685,2.0,0,0,3,3360,0,2001,0,1478,32,36,0
11,819900.0,5.0,2.75,3150,7119,2.0,0,0,3,3150,0,2013,1923,4143,31,31,0
11,625000.0,3.0,3.5,1810,1846,2.0,0,0,4,1440,370,2009,0,3486,35,59,0
11,651000.0,4.0,2.5,2740,7140,2.0,0,0,3,2740,0,1993,0,2143,33,42,0
11,757000.0,3.0,3.25,3190,5283,2.0,0,0,3,3190,0,2007,0,1740,16,17,0
11,460000.0,3.0,2.25,2350,10450,1.0,0,0,3,1390,960,1977,2004,1098,17,16,0
11,267345.0,4.0,2.25,2510,8165,1.0,0,0,4,1610,900,1972,0,2469,14,13,0
11,530000.0,2.0,2.0,1680,4950,1.0,0,0,3,1680,0,2006,0,2035,31,32,0
11,449500.0,3.0,2.0,1770,6610,1.0,0,0,4,960,810,1954,1979,1594,36,62,0
11,289000.0,3.0,1.0,1090,7315,1.0,0,0,5,1090,0,1981,0,3089,32,34,0
11,373000.0,5.0,2.5,3001,5710,2.0,0,0,3,3001,0,2006,0,2229,18,18,0
11,525000.0,5.0,3.0,2450,4591,2.0,0,0,3,2450,0,1994,0,3969,35,56,0
11,550000.0,4.0,2.0,2250,7500,1.0,0,0,5,1200,1050,1956,0,2122,3,4,0
11,523000.0,3.0,1.5,1240,7735,1.0,0,0,4,1240,0,1957,2001,62,3,7,0
11,628000.0,4.0,2.0,2260,6000,1.0,0,0,3,1430,830,1958,2004,4123,35,54,0
11,581000.0,4.0,1.75,2090,8164,1.0,0,0,4,1070,1020,1963,0,3979,31,31,0
11,245000.0,5.0,1.75,2020,7902,1.0,0,0,3,1220,800,1962,2003,113,35,69,0
11,415000.0,3.0,1.75,1960,5000,1.0,0,0,5,980,980,1911,1984,3439,35,51,0
11,1895000.0,5.0,2.25,3120,16672,2.0,0,0,4,3120,0,1969,0,4345,43,3,0
11,225000.0,3.0,1.5,1250,7500,1.0,0,0,3,1250,0,1967,2011,812,18,18,0
11,287000.0,3.0,2.25,1490,9600,1.0,0,0,4,1170,320,1987,0,2354,11,11,0
11,591000.0,3.0,1.75,1680,2400,1.0,0,0,5,870,810,1922,1956,1124,35,59,0
11,700000.0,3.0,2.5,2030,8398,2.0,0,0,4,2030,0,1975,0,1467,3,7,0
11,475000.0,4.0,2.5,3740,8700,1.0,0,0,3,2260,1480,2004,2003,1238,32,36,0
11,575000.0,3.0,1.75,1580,11750,1.0,0,0,4,1180,400,1951,1999,3583,35,57,0
11,771000.0,3.0,2.25,1780,6120,1.5,0,0,4,1390,390,1927,0,1304,35,59,0
11,155000.0,2.0,1.0,910,6232,1.0,0,0,3,910,0,1943,2002,3411,35,57,0
11,645000.0,3.0,2.5,1740,13750,2.0,0,0,4,1740,0,1975,0,1253,3,7,0
11,464000.0,5.0,2.5,3400,8970,1.0,0,0,4,1700,1700,1959,0,933,36,62,0
11,1050000.0,4.0,3.25,4400,16625,2.0,0,0,3,4400,0,2003,0,2420,33,43,0
11,350000.0,3.0,2.5,2010,14298,2.0,0,0,3,2010,0,1977,2004,171,41,40,0
11,717000.0,3.0,1.5,1310,3880,1.0,0,0,3,1090,220,1956,2001,3955,35,56,0
11,225000.0,4.0,1.5,1950,12559,1.5,0,0,3,1950,0,1939,1969,3099,34,72,0
11,225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,1947,2012,533,35,69,0
11,345000.0,3.0,1.75,1090,7200,1.0,0,0,3,1090,0,1968,1997,420,19,22,0
11,230000.0,2.0,0.75,650,5360,1.0,0,0,4,650,0,1931,0,736,35,62,0
11,385000.0,3.0,2.0,1480,6600,1.0,0,2,3,740,740,1943,2002,3137,35,65,0
11,90000.0,2.0,1.0,790,2640,1.0,0,0,3,790,0,1973,2013,936,19,22,0
11,860000.0,4.0,2.5,3560,11119,1.0,0,2,3,2290,1270,1986,0,3036,3,3,0
11,675000.0,4.0,2.5,3000,5548,2.0,0,0,3,3000,0,2006,0,309,25,34,0
11,975000.0,4.0,2.5,3490,7494,2.0,0,3,3,3490,0,2000,0,3426,3,5,0
11,780000.0,3.0,1.75,2340,10495,1.0,0,0,4,2340,0,1967,0,4229,23,25,0
11,370000.0,3.0,1.75,1650,8254,1.0,0,0,5,1060,590,1951,0,1414,36,67,0
11,665000.0,3.0,2.0,1940,5820,1.5,0,0,5,1150,790,1944,0,2731,35,50,0
11,675000.0,5.0,3.0,3410,9600,1.0,0,0,4,1870,1540,1968,0,2467,31,31,0
11,620000.0,3.0,1.0,1710,4050,1.5,0,0,3,1710,0,1909,2004,3700,35,47,0
11,1105000.0,4.0,1.5,2740,4000,2.0,0,0,5,1930,810,1905,0,1299,35,52,0
11,450000.0,3.0,2.75,1250,892,2.0,0,0,3,1040,210,2010,0,1950,35,55,0
11,530000.0,3.0,1.75,1690,8190,1.0,0,0,4,1690,0,1958,1972,2364,3,4,0
11,635000.0,4.0,1.75,1950,13320,1.0,0,0,4,1370,580,1969,0,992,3,6,0
11,580000.0,5.0,2.0,2290,7125,1.0,0,0,3,1190,1100,1964,2000,1223,3,7,0
11,1550000.0,5.0,3.25,3370,17458,1.0,0,2,5,2000,1370,1982,0,4157,23,25,0
11,285000.0,3.0,1.0,1090,8640,1.0,0,0,4,1090,0,1973,0,1128,6,68,0
11,375000.0,3.0,1.0,1190,9486,1.0,0,0,4,1190,0,1953,1983,1847,26,68,0
11,1400000.0,5.0,4.25,3530,7924,2.0,0,0,3,3530,0,2001,0,1933,23,25,0
11,560000.0,3.0,1.0,1440,5000,2.0,0,0,3,1440,0,1910,2006,3722,35,47,0
11,405000.0,4.0,1.75,2180,13529,1.0,0,0,3,1090,1090,1956,2001,1246,20,67,0
11,413000.0,4.0,1.0,1410,6000,1.0,0,0,3,810,600,1925,2002,3142,35,61,0
11,287600.0,3.0,2.5,1950,8251,2.0,0,0,3,1950,0,1990,2009,3187,1,0,0
11,1680000.0,5.0,3.25,4860,23723,2.0,0,2,4,3820,1040,1989,0,4399,23,25,0
11,225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,1963,2008,2505,1,0,0
11,319000.0,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,1968,0,1110,42,44,0
11,322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,1989,0,897,11,11,0
11,570000.0,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,1937,0,4070,35,54,0
11,465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,1950,2005,2928,35,54,0
11,435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,2002,0,3905,38,38,0
11,502000.0,4.0,2.5,2040,5616,2.0,0,0,3,2040,0,2012,1912,4042,17,16,0
11,525000.0,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,2007,0,538,42,41,0
11,525000.0,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,2008,0,1794,35,53,0
11,660000.0,4.0,3.5,3400,5196,2.0,0,0,3,3400,0,2012,1912,4408,38,38,0
11,870000.0,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,2006,0,4094,35,63,0
11,650000.0,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,2013,1923,3715,35,56,0
11,505000.0,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,2009,0,3494,32,37,0
11,330000.0,3.0,2.5,1450,5008,1.0,0,0,3,840,610,2007,0,3805,35,49,0
12,385000.0,4.0,1.75,1620,4980,1.0,0,0,4,860,760,1947,1988,22,35,62,0
12,306000.0,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,2007,0,2900,35,62,0
12,546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,1921,0,4065,35,56,0
12,925000.0,4.0,2.5,2190,7350,2.5,0,0,5,2190,0,1958,0,2858,23,25,0
12,542000.0,4.0,1.75,1900,8250,1.0,0,0,4,950,950,1955,2009,3005,3,5,0
12,800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,1906,1990,243,35,59,0
12,620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,1929,0,4032,35,56,0
12,175000.0,2.0,1.0,1170,8925,1.0,0,2,3,1170,0,1911,1979,4375,10,73,0
